46699,UNIQUE,South Bend,,"Brm South Bend, S Bend, So Bend",IN,St. Joseph County,America/Indiana/Indianapolis,574,41.67,-86.26,NA,US,0,0,
46701,STANDARD,Albion,,"Bakertown, Bear Lake, Burr Oak, Green Center, High Lake, Merriam, Skinner Lake, Upper Long Lake",IN,Noble County,America/Indiana/Indianapolis,260,41.39,-85.41,NA,US,0,6220,
46702,STANDARD,Andrews,,,IN,Huntington County,America/Indiana/Indianapolis,260,40.85,-85.6,NA,US,0,1977,
46703,STANDARD,Angola,,"Berlien, Crooked Lake, Flint, Fox Lake, Glen Eden, Lake James, Metz, Nevada Mills, Scott, York",IN,Steuben County,America/Indiana/Indianapolis,260,41.64,-85,NA,US,0,14245,
46704,PO BOX,Arcola,,,IN,Allen County,America/Indiana/Indianapolis,260,41.1,-85.3,NA,US,0,0,
46705,STANDARD,Ashley,,"Steuben, Steubenville",IN,De Kalb County,,260,41.52,-85.06,NA,US,0,1393,
46706,STANDARD,Auburn,,"Auburn Junction, Norland Park",IN,De Kalb County,America/Indiana/Indianapolis,260,41.36,-85.05,NA,US,0,15863,
46710,STANDARD,Avilla,,,IN,Noble County,America/Indiana/Indianapolis,260,41.36,-85.23,NA,US,0,4010,
46711,STANDARD,Berne,Linn Grove,,IN,Adams County,America/Indiana/Indianapolis,260,40.65,-84.95,NA,US,0,5758,
46713,PO BOX,Bippus,,,IN,Huntington County,America/Indiana/Indianapolis,260,40.94,-85.61,NA,US,0,0,
